report_lat,report_lng,route_id,route_centroid_lat,route_centroid_lng,driver_lat,driver_lng,distance_report_to_route,distance_report_to_driver,route_load,driver_status,label
18.569063015533963,73.85214156672617,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,18.244957772285627,13.41279782633291,1,available,0
18.569063015533963,73.85214156672617,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,12.346655731331017,7.169831753044343,5,busy,0
18.569063015533963,73.85214156672617,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,13.320552151929943,18.180307160723647,4,busy,0
18.404301790189265,73.77977759803721,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,25.003223153558384,24.447811285354522,6,offline,0
18.404301790189265,73.77977759803721,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,22.67842007321576,19.267092379519067,9,offline,0
18.404301790189265,73.77977759803721,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,5.454408758744386,9.172649261851337,5,available,0
18.404301790189265,73.77977759803721,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,14.733161738861956,15.873490991618201,9,busy,0
18.404301790189265,73.77977759803721,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,10.149705280743017,13.928393791469638,5,busy,0
18.404301790189265,73.77977759803721,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,19.402101867926973,25.207877037708364,7,available,0
18.404301790189265,73.77977759803721,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,31.087923899674074,26.435511623934232,9,available,0
18.404301790189265,73.77977759803721,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,8.782420912279546,29.35072955824002,5,offline,0
18.404301790189265,73.77977759803721,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,23.84114801622771,18.152333465069933,1,available,0
18.404301790189265,73.77977759803721,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,18.07782963294928,29.935700051002307,6,busy,0
18.404301790189265,73.77977759803721,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,4.159827238445622,30.02050382661246,2,offline,1
18.404301790189265,73.77977759803721,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,10.377374680365406,6.410144622880818,7,busy,0
18.404301790189265,73.77977759803721,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,7.405843376811098,20.81642653246994,5,available,0
18.404301790189265,73.77977759803721,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,30.050396316547204,21.274670460206355,5,busy,0
18.404301790189265,73.77977759803721,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,21.199406186050687,3.0942367120323717,6,busy,0
18.54891166861012,73.79429455117122,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,10.306775074814245,8.57187144977336,1,offline,0
18.54891166861012,73.79429455117122,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,20.063350231379665,21.676729591908778,5,offline,0
18.54891166861012,73.79429455117122,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,11.338803752804132,16.506827810727064,7,available,0
18.54891166861012,73.79429455117122,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,14.45260748658019,9.14310379813425,7,busy,0
18.54891166861012,73.79429455117122,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,17.816510070140403,4.9172751110162745,9,busy,0
18.54891166861012,73.79429455117122,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,21.9128714612112,10.47592554575409,2,available,0
18.54891166861012,73.79429455117122,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,16.32778123158893,12.235371967228566,4,available,0
18.54891166861012,73.79429455117122,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,8.156161888831406,20.445514858749263,5,offline,0
18.54891166861012,73.79429455117122,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,23.49898822995819,22.896008739473224,2,available,0
18.54891166861012,73.79429455117122,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,9.668473828495515,18.97617618781449,8,busy,0
18.54891166861012,73.79429455117122,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,12.461880937659474,15.791191831212682,7,offline,0
18.54891166861012,73.79429455117122,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,5.85107172516478,10.090357191445436,3,busy,1
18.54891166861012,73.79429455117122,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,12.679512941125896,17.726379719375046,6,available,0
18.54891166861012,73.79429455117122,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,18.83317731304442,5.1866677887004835,7,busy,0
18.54891166861012,73.79429455117122,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,17.779621942355437,15.411176020820509,2,busy,0
18.520977703633935,73.89710149453762,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,11.038980251625047,13.24271149943166,3,offline,0
18.520977703633935,73.89710149453762,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,8.81840506765727,11.77877134530669,4,offline,0
18.520977703633935,73.89710149453762,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,16.037905385733545,12.046088586781808,9,available,0
18.520977703633935,73.89710149453762,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,5.8596845411933565,19.784076973270185,4,busy,1
18.520977703633935,73.89710149453762,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,12.69464044679753,7.096952963801891,8,busy,0
18.520977703633935,73.89710149453762,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,12.015349365653698,11.225789251302318,9,available,0
18.520977703633935,73.89710149453762,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,25.503983555306,22.34348796226365,1,available,0
18.520977703633935,73.89710149453762,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,14.771483732089328,11.524611449773897,4,offline,0
18.520977703633935,73.89710149453762,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,12.447468522322323,13.90490182462854,7,available,0
18.520977703633935,73.89710149453762,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,20.750812756252483,12.098985359873662,4,busy,0
18.520977703633935,73.89710149453762,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,16.395238254186676,25.519910923685377,2,offline,0
18.520977703633935,73.89710149453762,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,12.414278151514486,14.975825690026337,4,busy,0
18.520977703633935,73.89710149453762,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,19.13540711896216,6.519324883188824,5,available,0
18.520977703633935,73.89710149453762,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,12.267623251402865,13.993374736695959,4,busy,0
18.520977703633935,73.89710149453762,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,6.529516684096682,15.410732333156297,1,busy,0
18.487541254971678,73.79396252630906,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,15.9183377572992,15.086170795116383,5,offline,0
18.487541254971678,73.79396252630906,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,19.0380610351511,18.503420089961015,9,offline,0
18.487541254971678,73.79396252630906,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,5.137425564096177,10.914360689927568,1,available,0
18.487541254971678,73.79396252630906,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,11.585720533207649,10.092603711581816,6,busy,0
18.487541254971678,73.79396252630906,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,12.316329063323579,5.242999804086017,4,busy,0
18.487541254971678,73.79396252630906,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,18.716666128204114,16.116496408227356,4,available,0
18.487541254971678,73.79396252630906,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,22.560014579562907,18.105368933894603,1,available,0
18.487541254971678,73.79396252630906,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,3.3003301272312853,22.74505398662936,1,offline,0
18.487541254971678,73.79396252630906,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,21.646397169065587,18.894300155032624,8,available,0
18.487541254971678,73.79396252630906,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,11.842163783841059,22.398112872710215,2,busy,0
18.487541254971678,73.79396252630906,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,6.006536927597352,21.745342995411697,9,offline,0
18.487541254971678,73.79396252630906,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,1.688144928419461,3.8805068354158356,9,busy,1
18.487541254971678,73.79396252630906,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,7.739105312404789,16.736050917040895,6,available,0
18.487541254971678,73.79396252630906,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,22.402628580416764,11.998451695985962,3,busy,0
18.487541254971678,73.79396252630906,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,16.963609366472593,8.649021626176133,7,busy,0
18.512787685842145,73.93011552087572,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,13.372130850390542,16.12258000544998,2,offline,0
18.512787685842145,73.93011552087572,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,5.274280101857746,9.374295745409539,6,offline,0
18.512787685842145,73.93011552087572,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,18.806511022757093,12.649966991221708,8,available,0
18.512787685842145,73.93011552087572,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,5.751753750900839,23.320886513396818,2,busy,0
18.512787685842145,73.93011552087572,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,12.920674719598582,10.609914586884772,9,busy,0
18.512787685842145,73.93011552087572,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,9.593702880748198,13.53304571251747,5,available,0
18.512787685842145,73.93011552087572,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,28.71295476756408,25.749120537802277,4,available,0
18.512787685842145,73.93011552087572,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,17.929342880583754,9.683901112176256,3,offline,0
18.512787685842145,73.93011552087572,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,9.070608391070527,11.961645986178029,6,available,0
18.512787685842145,73.93011552087572,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,24.3329610996214,11.391247042166714,4,busy,0
18.512787685842145,73.93011552087572,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,18.990315182313918,28.832029889019374,2,offline,0
18.512787685842145,73.93011552087572,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,15.7116201770461,17.84825123693344,8,busy,0
18.512787685842145,73.93011552087572,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,22.074076860213307,3.0847237120925133,6,available,0
18.512787685842145,73.93011552087572,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,11.698426298995612,17.389217376180433,7,busy,0
18.512787685842145,73.93011552087572,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,3.0015798780354013,17.129625903982696,1,busy,1
18.571478202575193,73.95760306730718,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,11.073452321342577,14.797978176995654,4,offline,0
18.571478202575193,73.95760306730718,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,9.140252097355402,15.363012776141874,9,offline,0
18.571478202575193,73.95760306730718,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,24.406044611083978,19.739719658196297,3,available,0
18.571478202575193,73.95760306730718,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,12.867571337160195,26.52118887269013,3,busy,0
18.571478202575193,73.95760306730718,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,20.057324943494354,14.629039204947869,4,busy,0
18.571478202575193,73.95760306730718,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,15.540010160198584,11.138727865850633,1,available,0
18.571478202575193,73.95760306730718,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,27.61786983763487,25.718842646846355,1,available,0
18.571478202575193,73.95760306730718,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,22.790211092242757,3.140213160936311,9,offline,0
18.571478202575193,73.95760306730718,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,12.87576937985442,18.277297168173288,4,available,0
18.571478202575193,73.95760306730718,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,26.993496921181116,4.3794551825814345,5,busy,0
18.571478202575193,73.95760306730718,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,24.83872665789818,28.189592431360026,7,offline,0
18.571478202575193,73.95760306730718,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,20.256234706620987,23.287425191174464,6,busy,0
18.571478202575193,73.95760306730718,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,27.350486022769743,8.53208430136345,9,available,0
18.571478202575193,73.95760306730718,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,4.768715066348812,17.85958181456138,1,busy,1
18.571478202575193,73.95760306730718,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,8.099857197462939,23.804623466861198,4,busy,0
18.635895949829898,73.74489335205469,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,12.665389227400492,8.807878420682242,5,offline,0
18.635895949829898,73.74489335205469,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,29.08106714631502,31.949942599753154,6,offline,0
18.635895949829898,73.74489335205469,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,20.654081667830326,27.490044715655948,1,available,0
18.635895949829898,73.74489335205469,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,24.91395580899202,12.275204347532204,3,busy,0
18.635895949829898,73.74489335205469,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,28.80062847662518,15.668328728764676,1,busy,0
18.635895949829898,73.74489335205469,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,32.1896140476958,12.657970279835483,1,available,0
18.635895949829898,73.74489335205469,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,5.34330208159828,2.2838753504802316,2,available,1
18.635895949829898,73.74489335205469,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,17.253064836238615,25.982922387940537,6,offline,0
18.635895949829898,73.74489335205469,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,32.90292118912236,33.505055664543406,1,available,0
18.635895949829898,73.74489335205469,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,10.595393101118416,23.064665424345264,4,busy,0
18.635895949829898,73.74489335205469,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,21.933049848976484,5.016143707832977,2,offline,0
18.635895949829898,73.74489335205469,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,15.866330715170916,19.605384256730435,3,busy,0
18.635895949829898,73.74489335205469,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,20.495999983677176,26.917973247511526,9,available,0
18.635895949829898,73.74489335205469,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,22.699114967256882,6.551941589878279,5,busy,0
18.635895949829898,73.74489335205469,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,26.840264786883306,25.889671100681774,4,busy,0
18.479102628206835,73.70660710930892,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,22.35473994132513,20.109652374223963,5,offline,0
18.479102628206835,73.70660710930892,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,28.27747968557122,27.18894785534679,8,offline,0
18.479102628206835,73.70660710930892,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,6.818918717202874,18.155565451806396,1,available,0
18.479102628206835,73.70660710930892,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,20.637274214470526,5.74162970767563,2,busy,0
18.479102628206835,73.70660710930892,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,19.49967980492279,13.77159710265579,1,busy,0
18.479102628206835,73.70660710930892,route_5,18.431769736584847,73.96139224313882,18.616715114950075,73.86330375403355,27.384304150134135,22.517045174382716,7,available,0
18.479102628206835,73.70660710930892,route_6,18.67826540463728,73.72096512473394,18.635913870368796,73.72321747318321,22.197536955905107,17.52430777988375,2,available,0
18.479102628206835,73.70660710930892,route_7,18.48171712665482,73.76327581278754,18.582646840333684,73.98496711376072,5.983395702166541,31.525128244390398,7,offline,0
18.479102628206835,73.70660710930892,route_8,18.462018133622998,73.99743939448328,18.407198691898518,73.95179965975407,30.731946289690676,27.071441533638136,3,available,0
18.479102628206835,73.70660710930892,route_9,18.549459685890337,73.70258117726151,18.610627112704925,73.96214979226147,7.834855911956847,30.653346655871136,6,busy,0
18.479102628206835,73.70660710930892,route_10,18.439797083860952,73.76732376630396,18.665889926544153,73.70933023255468,7.753277385362537,20.7717831328028,9,offline,0
18.479102628206835,73.70660710930892,route_11,18.497604458866828,73.7819760813979,18.461176023724313,73.76985624446678,8.210049823004137,6.962165949246063,7,busy,0
18.479102628206835,73.70660710930892,route_12,18.452053246881384,73.73083884114426,18.49490139783674,73.95247713709313,3.946933883935369,25.988103607997655,5,available,1
18.479102628206835,73.70660710930892,route_13,18.61434052948725,73.95910897281446,18.595381819679304,73.79004004237743,30.572720310568105,15.637945369356162,9,busy,0
18.479102628206835,73.70660710930892,route_14,18.498697930986943,73.95439593981811,18.410949644255314,73.80825612427586,26.22140653040001,13.129953672245747,4,busy,0
18.691179385340035,73.98843047967,route_0,18.614850109927637,73.86302144126736,18.619617102629167,73.82669921131617,15.703598684445081,18.805348248276857,9,offline,0
18.691179385340035,73.98843047967,route_1,18.490846892322832,73.97446070300018,18.433331378744178,73.95982508422698,22.324559374547412,28.829510265717012,8,offline,0
18.691179385340035,73.98843047967,route_2,18.45104358908976,73.76409496144304,18.416815889015137,73.86571283980354,35.66687144008158,33.13723062594884,7,available,0
18.691179385340035,73.98843047967,route_3,18.4684825752409,73.901965564234,18.530653191461774,73.70973295381015,26.386497552895573,34.36803854731978,1,busy,0
18.691179385340035,73.98843047967,route_4,18.408602136415862,73.87587082059603,18.520230326309324,73.82979563386353,33.58699565156112,25.314103799492166,7,busy,0
